LOAN_ID,AMOUNT,DUE_MORTGAGE,VALUE,REASON,OCC,TJOB,DCL,CLT,CL_COUNT,RATIO,CONVICTED,VAR_1,VAR_2,VAR_3,DEFAULTER
3685292,9200,59329.0,76877.0,0.0,0.0,5.0,1.0,247.0951091,16.0,37.48092338,0,0,1,2.1105,0
3685293,25400,62439.0,101145.0,1.0,4.0,0.0,0.0,196.4513312,25.0,35.21086451,0,0,0,1.8374,0
3685294,10400,,69065.0,0.0,0.0,,0.0,381.2780405,7.0,36.74982022,0,0,0,1.8636,0
3685295,16500,63473.0,88566.0,0.0,0.0,,0.0,299.1465517,20.0,29.16337202,0,0,0,1.1628,0
3685296,30900,125686.0,175176.0,1.0,3.0,13.0,0.0,158.87768069999998,29.0,41.36097453,0,0,2,2.3653,0
3685297,13800,77723.0,94820.0,1.0,0.0,6.0,0.0,196.0421854,19.0,43.34534671,1,0,3,2.5907,0
3685298,9600,36013.0,45634.0,1.0,1.0,0.0,0.0,84.33329177,9.0,25.35347845,1,0,0,1.8892,1
3685299,37800,37099.0,51369.0,1.0,0.0,,0.0,,0.0,32.78433102,0,0,6,1.8285,0
3685300,35100,30899.0,49980.0,1.0,0.0,,0.0,,0.0,,0,0,7,2.4323,0
3685301,27000,68899.0,106480.0,1.0,2.0,0.6,1.0,116.7,19.0,,0,0,2,2.5493,1
3685302,22700,63262.0,90796.0,1.0,1.0,3.0,,175.3265608,15.0,38.75248161,0,0,0,1.652,0
3685303,5400,44892.0,50653.0,0.0,1.0,7.0,,185.74276719999997,18.0,27.91612273,0,0,0,2.3909,0
3685304,20100,,26487.0,1.0,4.0,7.0,0.0,93.42667382,19.0,20.69374038,0,0,1,1.7359,0
3685305,14700,15310.0,50473.0,0.0,1.0,24.0,0.0,260.7468906,19.0,30.57871339,0,0,0,2.009,0
3685306,48300,93026.0,159159.0,1.0,0.0,16.0,0.0,217.00862039999998,19.0,38.13822804,0,0,8,1.3732,0
3685307,6300,73780.0,98530.0,0.0,0.0,0.0,1.0,183.87877980000002,31.0,37.20944569,1,0,0,1.2438,0
3685308,10000,88135.0,104933.0,1.0,4.0,1.0,0.0,52.64870524,2.0,28.63263209,0,0,0,1.4349,1
3685309,7100,81234.0,80998.0,0.0,0.0,22.0,0.0,342.61057610000006,47.0,27.77729977,0,0,1,1.5390000000000001,0
3685310,16500,62685.0,79134.0,1.0,,7.0,,,,24.84894007,0,0,0,1.2164,0
3685311,12700,48882.0,64980.0,1.0,0.0,5.0,0.0,59.7,23.0,,0,1,7,1.2764,1
3685312,15600,98545.0,115649.0,1.0,0.0,13.0,0.0,178.54896589999998,26.0,33.360529,0,0,0,2.0108,0
3685313,26400,94815.0,127506.0,1.0,4.0,0.0,0.0,196.84762450000002,37.0,36.02849565,0,0,2,0.97908,0
3685314,13900,76436.0,108727.0,1.0,0.0,5.0,0.0,74.07523809,14.0,34.2626057,0,0,1,0.49723999999999996,0
3685315,9700,,56880.0,,,,,,,14.44523879,0,0,0,1.8593,0
3685316,7700,77417.0,83707.0,1.0,,4.0,,,,22.66514029,0,0,0,2.185,0
3685317,4500,53868.0,63849.0,1.0,4.0,7.0,3.0,163.39001069999998,30.0,23.59107924,1,0,0,1.6307,0
3685318,26300,72547.0,123562.0,1.0,1.0,0.0,0.0,332.3528857,23.0,37.55583738,0,1,0,1.2256,0
3685319,16400,67423.0,85557.0,1.0,0.0,8.0,0.0,76.43432799,11.0,31.77182878,0,0,3,1.3626,0
3685320,40100,53442.0,,1.0,0.0,3.5,8.0,160.3,39.0,,0,1,2,1.3093,1
3685321,13700,,71884.0,,,0.0,0.0,,0.0,3.275083387,0,0,0,0.4612,0
3685322,10000,83720.0,124507.0,0.0,1.0,30.0,0.0,320.6519713,37.0,35.77942543,0,0,1,2.2419,0
3685323,13800,59429.0,81048.0,1.0,0.0,0.0,0.0,109.01914170000002,10.0,37.85664809,0,0,3,1.8936,0
3685324,15700,27498.0,47595.0,0.0,0.0,10.0,0.0,91.3276282,12.0,29.68474957,0,0,1,1.5231,0
3685325,13100,81871.0,102275.0,0.0,4.0,5.0,0.0,108.42060929999998,26.0,24.73083108,0,0,0,1.8607,0
3685326,18700,57199.0,7980.0,1.0,0.0,6.0,,69.0,17.0,,0,0,1,1.3585,0
3685327,17500,43009.0,73594.0,1.0,3.0,1.0,0.0,115.2891824,8.0,26.38910802,0,0,1,1.865,0
3685328,24800,53824.0,83036.0,1.0,3.0,4.0,0.0,252.18839280000003,25.0,34.89924173,0,0,2,1.7027,0
3685329,6100,95131.0,115957.0,0.0,1.0,22.0,0.0,150.0229081,12.0,37.96433691,0,0,1,0.89033,0
3685330,12900,48336.0,65291.0,1.0,0.0,0.0,0.0,261.55523619999997,21.0,29.52628985,0,1,0,0.8836700000000001,0
3685331,33300,57318.0,103628.0,1.0,1.0,4.0,0.0,176.38672309999998,25.0,34.29625051,0,0,1,2.6573,0
3685332,3100,6899.0,20280.0,0.0,0.0,3.0,0.0,51.8,9.0,,1,0,5,1.3624,1
3685333,28000,149258.0,192935.0,0.0,5.0,0.0,0.0,173.5795906,16.0,40.14553136,0,0,1,1.7104,0
3685334,13800,52993.0,79049.0,0.0,0.0,2.0,2.0,156.81528649999998,13.0,29.56636639,0,0,0,2.6689,0
3685335,29100,72377.0,112980.0,1.0,0.0,1.5,6.0,115.66666670000001,12.0,,0,0,4,2.3488,1
3685336,7100,74399.0,81580.0,0.0,4.0,2.0,0.0,341.9,29.0,,0,2,0,1.8997,1
3685337,11500,84177.0,200460.0,0.0,5.0,14.0,0.0,5.412770061,8.0,19.12248507,0,0,0,1.2418,0
3685338,11500,43429.0,56580.0,0.0,0.0,21.0,0.0,115.982979,23.0,39.491662899999994,0,0,0,2.1559,0
3685339,16000,89916.0,114247.0,1.0,4.0,8.0,0.0,206.2183294,36.0,41.24051218,0,0,2,1.3223,0
3685340,8300,117213.0,132750.0,1.0,5.0,4.0,1.0,177.3345415,19.0,34.56205243,0,0,0,1.5819999999999999,0
3685341,14800,106316.0,123560.0,0.0,4.0,9.0,0.0,167.49606530000003,31.0,29.32671006,0,0,3,1.7382,0
3685342,9700,72899.0,99580.0,0.0,4.0,4.5,1.0,94.33333333,34.0,,0,0,1,2.1329,0
3685343,18000,63458.0,81516.0,0.0,4.0,13.0,3.0,177.8707685,13.0,26.19976709,0,0,0,2.5035,0
3685344,25100,121899.0,151180.0,1.0,1.0,1.0,6.0,263.3333333,30.0,,0,1,3,1.5197,1
3685345,11800,62299.0,77980.0,1.0,1.0,20.0,0.0,217.06666669999998,24.0,,1,0,2,0.5957899999999999,1
3685346,16600,48573.0,73700.0,1.0,4.0,17.0,0.0,187.4730715,23.0,38.38360781,1,0,0,0.90604,0
3685347,4100,64139.0,63970.0,0.0,2.0,5.0,0.0,161.3,23.0,,0,2,1,1.6022,0
3685348,50100,69299.0,162980.0,0.0,0.0,1.3,1.0,104.1333333,13.0,,0,0,0,0.95925,1
3685349,6600,81044.0,117510.0,0.0,1.0,29.0,0.0,328.20063849999997,38.0,34.35583769,0,0,1,1.4075,0
3685350,10800,55240.0,78042.0,0.0,0.0,3.0,1.0,193.59685459999997,12.0,28.83864931,1,0,0,1.9509999999999998,0
3685351,11800,40165.0,59077.0,1.0,0.0,,0.0,75.99809859999999,15.0,39.50702872,0,0,0,1.8164,0
3685352,8300,58435.0,66526.0,1.0,0.0,1.0,2.0,119.3973584,17.0,34.72164955,1,0,2,2.6369,0
3685353,13100,60618.0,73657.0,,0.0,11.0,0.0,257.7103553,26.0,27.32010697,0,0,0,2.2763,0
3685354,8600,,32887.0,0.0,1.0,18.0,0.0,170.9453877,15.0,35.32271048,0,0,1,2.5655,0
3685355,12800,53098.0,82547.0,0.0,0.0,3.0,1.0,186.32503540000002,13.0,27.40038041,0,0,0,2.0754,0
3685356,18900,102019.0,165282.0,,0.0,,,275.11292610000004,24.0,40.11502984,0,0,0,2.4509,0
3685357,28500,206025.0,238725.0,0.0,0.0,9.0,0.0,120.06976340000001,42.0,41.68018774,0,0,1,2.2985,0
3685358,25100,136274.0,236230.0,0.0,4.0,29.0,0.0,355.1,19.0,,0,0,1,2.7065,0
3685359,12600,57193.0,66595.0,1.0,0.0,3.0,1.0,322.3875868,9.0,31.39089909,1,0,0,1.3378,0
3685360,30100,19899.0,37980.0,1.0,0.0,0.9,0.0,60.83333333,7.0,,0,0,0,0.10633,0
3685361,8300,79650.0,125393.0,0.0,0.0,7.0,,,,41.99555729,1,0,0,2.247,0
3685362,10700,38960.0,50205.0,1.0,0.0,15.0,0.0,78.11428511,12.0,32.59746565,0,0,0,2.7419,0
3685363,36100,145807.0,190283.0,1.0,4.0,20.0,0.0,180.7192455,21.0,38.61076499,0,0,0,0.9621200000000001,0
3685364,9700,53095.0,63922.0,1.0,0.0,16.0,4.0,228.563684,36.0,24.02676994,0,0,0,2.2645,0
3685365,19300,73238.0,95406.0,1.0,1.0,1.0,0.0,170.97974969999999,19.0,33.30929576,0,0,4,2.1346,0
3685366,25100,59740.0,108600.0,,5.0,20.0,0.0,102.4666667,4.0,,0,0,0,2.7314,1
3685367,25700,,147578.0,,,,,,,14.47198733,0,0,0,1.9192,0
3685368,9900,54463.0,62089.0,1.0,3.0,10.0,0.0,125.021625,19.0,32.57568637,0,0,0,1.5576,0
3685369,15900,103436.0,111119.0,1.0,1.0,3.0,1.0,253.26775759999998,34.0,27.68406397,1,0,1,1.1947,0
3685370,8700,58745.0,72713.0,1.0,4.0,14.0,0.0,234.17160049999998,32.0,39.78508785,0,0,3,1.9347,0
3685371,8800,75907.0,95956.0,1.0,4.0,0.0,,,,30.03224516,0,0,0,1.2335,0
3685372,14100,64899.0,,,0.0,23.0,3.0,110.56666670000001,15.0,,1,0,1,2.3828,1
3685373,15600,47999.0,66980.0,1.0,0.0,15.0,,,,,0,0,0,1.0413,1
3685374,51000,21899.0,77806.0,0.0,0.0,3.0,0.0,264.7333333,14.0,,0,2,7,1.6171,0
3685375,6100,47524.0,85905.0,0.0,1.0,0.1,1.0,155.1333333,26.0,,0,2,4,0.9020299999999999,1
3685376,9200,,11530.0,0.0,0.0,,0.0,52.93333333,3.0,,1,0,1,1.511,1
3685377,20100,27681.0,58293.0,1.0,4.0,16.0,0.0,186.1706372,20.0,38.69480699,0,0,1,0.97988,0
3685378,34000,232216.0,38392.0,1.0,3.0,2.0,2.0,214.20965139999998,50.0,42.567829100000004,0,0,3,2.0018,0
3685379,7100,53093.0,81130.0,0.0,4.0,14.0,0.0,184.6333333,28.0,,0,7,2,1.6975,1
3685380,13800,81277.0,108608.0,0.0,4.0,12.0,2.0,182.7225343,27.0,32.66202263,0,0,0,2.5852,0
3685381,30600,108635.0,147511.0,1.0,0.0,13.0,0.0,229.6103591,40.0,43.13276156,0,0,1,1.9729,0
3685382,39100,3271.0,41480.0,0.0,4.0,4.3,0.0,327.6666667,15.0,,0,0,6,1.48,1
3685383,14400,80198.0,123319.0,,,,,,,35.32117092,0,0,0,1.7893,0
3685384,7600,80339.0,72900.0,0.0,3.0,8.0,1.0,202.5,24.0,,0,0,0,1.5689,1
3685385,22100,47940.0,88413.0,1.0,0.0,12.0,0.0,97.33643462,10.0,5.236673618999999,0,0,0,1.7055,0
3685386,17100,12512.0,84980.0,1.0,0.0,21.0,0.0,227.3666667,41.0,,0,0,3,0.79357,0
3685387,12100,68899.0,92880.0,0.0,4.0,2.0,0.0,116.9,15.0,,0,0,0,2.1329,1
3685388,16100,41899.0,63380.0,0.0,1.0,3.5,0.0,124.8,18.0,,0,0,0,1.4429,0
3685389,27100,79117.0,115701.0,1.0,0.0,9.0,0.0,281.34372010000004,35.0,33.23776308,0,0,0,2.2319999999999998,1
3685390,23600,48185.0,81938.0,1.0,3.0,6.0,0.0,249.8600943,25.0,32.47730089,0,0,2,2.3366,0
3685391,4600,70981.0,79227.0,0.0,0.0,4.0,0.0,119.7604101,14.0,41.43111052,0,0,0,2.287,0
3685392,32400,235242.0,45250.0,1.0,3.0,3.0,1.0,211.9224034,49.0,41.27480552,0,0,3,1.1372,0
3685393,20400,82895.0,118204.0,1.0,0.0,11.0,0.0,288.6116049,16.0,34.19708305,0,0,1,1.7049,0
3685394,25900,,51804.0,1.0,0.0,,,90.59981508,12.0,28.55647846,0,0,0,0.3019,0
3685395,5500,86821.0,119826.0,0.0,4.0,5.0,0.0,186.0763473,28.0,26.364889299999998,1,0,1,1.2674,0
3685396,19100,42973.0,75680.0,,,,,,,,0,0,0,2.2595,0
3685397,21900,20899.0,44980.0,,4.0,20.0,0.0,257.7,19.0,,0,0,1,2.1114,1
3685398,22500,25484.0,54029.0,,4.0,20.0,0.0,252.35800299999997,19.0,25.21270637,0,0,0,0.36441999999999997,1
3685399,8300,,49342.0,,,,,,,11.77969215,1,0,0,2.3493,0
3685400,27200,63743.0,100980.0,1.0,0.0,8.0,1.0,129.8,22.0,,0,1,0,1.6501,1
3685401,22800,46828.0,71149.0,1.0,0.0,6.0,0.0,58.88081593,19.0,35.56208815,0,0,2,2.2947,0
3685402,20000,68729.0,107578.0,1.0,1.0,10.0,0.0,203.93419540000002,13.0,30.96751627,0,0,2,1.8682,0
3685403,23000,191869.0,232978.0,1.0,4.0,3.0,0.0,302.13845239999995,27.0,36.79846956,0,0,0,1.9035,0
3685404,3100,,32980.0,0.0,0.0,1.0,1.0,24.3,2.0,,1,0,1,2.5492,1
3685405,11400,78801.0,100312.0,1.0,4.0,4.0,0.0,117.99879950000002,26.0,34.69307147,1,0,0,2.3363,0
3685406,6400,,72870.0,0.0,1.0,1.0,0.0,42.25011359,3.0,39.20806822,1,0,0,0.95693,0
3685407,26400,147499.0,184187.0,1.0,4.0,5.0,0.0,311.3481457,35.0,38.24508627,0,0,0,1.8522,0
3685408,28300,58131.0,97535.0,1.0,0.0,17.0,1.0,131.4507649,29.0,38.1027303,0,0,0,0.9439799999999999,0
3685409,12200,58455.0,76704.0,0.0,0.0,3.0,1.0,235.65854469999996,16.0,37.64925293,0,0,1,2.3425,0
3685410,21500,104556.0,147344.0,1.0,0.0,7.0,0.0,150.2544801,20.0,46.31507215,0,2,2,0.5644899999999999,1
3685411,22400,21470.0,42570.0,1.0,0.0,25.0,0.0,298.6744627,13.0,33.12701736,0,0,0,1.5361,0
3685412,20600,,130376.0,0.0,0.0,0.0,0.0,306.6564224,21.0,31.59225278,1,0,3,0.61724,0
3685413,10100,85899.0,110980.0,1.0,0.0,6.5,1.0,92.96666667,17.0,,0,0,3,1.8407,1
3685414,41300,141604.0,207294.0,0.0,4.0,6.0,0.0,145.62241830000002,31.0,36.78626356,0,0,0,0.58619,0
3685415,4000,21099.0,38980.0,1.0,3.0,4.0,1.0,87.56666667,14.0,,0,0,2,1.8602,1
3685416,6100,33499.0,,0.0,0.0,2.0,0.0,141.93333330000002,20.0,,0,0,1,0.84124,1
3685417,11100,,56831.0,0.0,0.0,10.0,0.0,309.4356492,13.0,31.08561658,0,0,2,0.9895700000000001,0
3685418,16200,49143.0,65503.0,0.0,1.0,2.0,0.0,111.21989340000002,17.0,31.01152371,0,0,0,1.9261,0
3685419,16000,87899.0,109480.0,1.0,4.0,7.0,0.0,139.0,21.0,,0,0,2,1.3364,0
3685420,24800,111006.0,163906.0,1.0,3.0,15.0,1.0,171.6294314,26.0,32.94429181,0,0,1,0.72472,0
3685421,8500,82871.0,121776.0,0.0,0.0,7.0,,,,41.45562357,0,0,0,1.7825,0
3685422,20500,173874.0,219277.0,1.0,1.0,12.0,0.0,199.5572405,32.0,40.7948993,0,0,0,0.8918200000000001,0
3685423,20300,35718.0,49823.0,0.0,5.0,4.0,,122.10222949999999,11.0,27.047512899999997,0,0,0,1.291,0
3685424,8300,63905.0,80389.0,0.0,0.0,15.0,0.0,236.36324950000002,36.0,35.64672035,0,0,0,1.2795,0
3685425,47200,47961.0,107804.0,0.0,5.0,9.0,0.0,204.6866984,35.0,41.5363174,0,0,2,2.5325,0
3685426,22400,89490.0,149546.0,1.0,4.0,23.0,0.0,158.65172990000002,24.0,41.86930497,0,0,0,1.4014,0
3685427,20400,94680.0,125928.0,1.0,4.0,12.0,,149.6556875,24.0,33.19367731,0,0,0,1.077,0
3685428,14700,76093.0,106441.0,1.0,0.0,4.0,0.0,81.70619763,13.0,34.53955009,0,0,1,2.0413,0
3685429,24700,112933.0,165156.0,1.0,3.0,15.0,0.0,195.842164,26.0,32.78014793,0,0,0,1.6889,0
3685430,11700,28553.0,47022.0,1.0,0.0,10.0,0.0,159.0847883,29.0,38.48750484,0,0,7,0.54305,0
3685431,46300,117126.0,174862.0,1.0,5.0,12.0,0.0,196.6411868,5.0,40.63161928,0,0,0,2.099,0
3685432,10200,55637.0,73246.0,1.0,1.0,5.0,0.0,86.63523503,14.0,24.54432507,0,0,1,0.34611,0
3685433,17300,50641.0,70980.0,1.0,0.0,15.0,0.0,,0.0,,1,0,0,1.354,1
3685434,27800,63861.0,101656.0,1.0,0.0,15.0,1.0,139.5694126,30.0,37.39458848,0,0,0,0.59863,0
3685435,10900,57791.0,78880.0,1.0,4.0,15.0,3.0,330.1666667,14.0,,0,0,1,1.1136,1
3685436,28700,126088.0,167137.0,1.0,4.0,19.0,2.0,240.2270359,26.0,31.02274893,0,0,0,1.0198,1
3685437,7400,55355.0,86746.0,0.0,4.0,6.0,0.0,241.0567715,23.0,31.7346985,0,0,2,2.3691,0
3685438,21100,93962.0,139848.0,1.0,4.0,,0.0,208.2100355,21.0,30.25782255,0,0,0,1.4355,0
3685439,8300,48414.0,59220.0,1.0,0.0,17.0,4.0,215.14450970000001,36.0,27.46914423,1,0,0,1.5151,0
3685440,27700,54483.0,86548.0,1.0,0.0,22.0,0.0,215.81573730000002,27.0,35.2339708,0,0,1,2.0194,0
3685441,17500,102127.0,115878.0,1.0,4.0,0.0,0.0,145.1981676,30.0,35.12415035,0,0,0,2.3402,0
3685442,27100,45779.0,82405.0,1.0,0.0,21.0,0.0,213.6442208,27.0,37.0077936,0,0,0,2.081,0
3685443,25600,72982.0,126975.0,1.0,1.0,1.0,0.0,290.2008986,24.0,37.32620765,1,0,1,1.1799,0
3685444,23600,52356.0,77416.0,1.0,0.0,16.0,0.0,,0.0,33.57876627,0,0,0,2.5496,1
3685445,17200,53882.0,73668.0,1.0,0.0,5.0,,96.52351212,9.0,36.93038565,0,0,0,1.8271,0
3685446,18200,81815.0,104028.0,1.0,0.0,0.0,0.0,155.4259959,18.0,33.68802577,0,0,0,2.0786,0
3685447,6000,,51169.0,0.0,,1.0,0.0,,0.0,12.75918065,1,0,0,2.4838,0
3685448,27700,54227.0,94196.0,1.0,0.0,24.0,2.0,189.3937419,19.0,26.84331217,0,1,1,2.2718,0
3685449,6500,47150.0,58137.0,0.0,0.0,0.0,,105.79246840000002,13.0,36.42688697,1,0,0,0.7066899999999999,0
3685450,21400,106911.0,159929.0,1.0,3.0,15.0,0.0,167.08298280000002,26.0,33.36538267,0,0,0,1.3903,0
3685451,12800,8937.0,65949.0,0.0,0.0,7.0,1.0,347.5801028,22.0,13.35721268,0,1,0,0.61812,0
3685452,7800,53276.0,85998.0,0.0,0.0,16.0,0.0,188.1940112,28.0,24.22765848,0,0,0,2.1288,0
3685453,17800,93201.0,116648.0,1.0,0.0,20.0,0.0,284.040946,16.0,25.2359102,0,0,0,1.2388,0
3685454,22500,106460.0,157194.0,1.0,3.0,15.0,0.0,187.6280966,25.0,33.4406376,0,0,0,2.3267,0
3685455,18300,67708.0,89319.0,1.0,2.0,0.0,0.0,103.46098620000001,19.0,38.35534078,0,3,2,0.11903,1
3685456,42300,21292.0,68091.0,1.0,0.0,19.0,0.0,209.5229244,30.0,39.76171656,0,0,0,1.6866,0
3685457,12900,75038.0,105269.0,0.0,4.0,8.0,0.0,152.8511659,35.0,31.22070474,0,0,0,0.36486999999999997,0
3685458,5400,60725.0,80806.0,0.0,3.0,10.0,1.0,213.8917461,25.0,38.60149403,1,0,0,2.4503,0
3685459,17600,100541.0,138530.0,1.0,1.0,3.0,,116.0759476,16.0,32.18638026,0,0,3,2.1293,0
3685460,17800,72810.0,97297.0,1.0,3.0,1.0,0.0,83.39838379,17.0,25.33925087,0,0,0,2.2319999999999998,0
3685461,41000,14618.0,69468.0,0.0,1.0,,0.0,319.05545930000005,18.0,15.08801115,1,0,0,1.2815,0
3685462,19000,101188.0,127465.0,0.0,3.0,0.0,0.0,320.2508159,19.0,42.73323221,1,0,0,2.2094,0
3685463,21800,93767.0,147208.0,1.0,4.0,22.0,0.0,154.6845963,25.0,39.54395424,0,0,0,1.6689,0
3685464,12300,199131.0,229909.0,0.0,4.0,11.0,0.0,224.43811680000002,21.0,31.3802723,1,0,0,0.64008,0
3685465,16300,87147.0,116387.0,1.0,0.0,20.0,0.0,271.0076812,16.0,24.55326882,0,0,1,0.74429,0
3685466,24400,110341.0,138561.0,1.0,3.0,9.0,0.0,176.1536895,17.0,40.35888533,0,2,4,2.1954,0
3685467,9000,147700.0,157315.0,0.0,0.0,4.0,0.0,86.57486576,21.0,34.76656038,0,0,4,2.5777,1
3685468,16700,,50712.0,1.0,1.0,0.0,0.0,97.36289475,9.0,42.40913928,1,0,2,0.68142,0
3685469,11300,68889.0,81902.0,1.0,3.0,12.0,1.0,121.88581119999999,23.0,43.16987533,1,0,2,2.0559,1
3685470,16100,76966.0,94593.0,1.0,0.0,5.0,0.0,208.4133904,18.0,41.06898907,0,0,3,1.7424,0
3685471,29000,,117971.0,1.0,3.0,7.0,0.0,160.5500246,27.0,32.17500253,0,0,0,2.6689,0
3685472,13000,64144.0,83803.0,1.0,1.0,13.0,0.0,247.8377195,36.0,40.57013033,0,0,3,2.7299,0
3685473,15200,,65941.0,,,0.0,0.0,,0.0,1.6135079780000001,1,0,0,1.8704,0
3685474,25600,84166.0,117813.0,1.0,4.0,12.0,1.0,124.7568565,18.0,27.48115778,0,0,0,2.6995,0
3685475,23400,27692.0,50157.0,1.0,0.0,16.0,0.0,137.401603,24.0,28.0629211,0,0,1,2.5307,0
3685476,40100,330899.0,414980.0,1.0,4.0,22.0,0.0,243.4666667,34.0,,1,0,8,1.1891,1
3685477,6400,49397.0,64276.0,1.0,3.0,6.0,4.0,112.2065132,10.0,38.58713194,0,0,1,1.4996,0
3685478,9500,56899.0,69980.0,1.0,0.0,4.0,0.0,180.56666669999998,17.0,,1,0,2,0.16496,0
3685479,10900,125631.0,184647.0,1.0,0.0,7.0,0.0,213.2234688,19.0,33.93078997,0,0,0,1.3257,0
3685480,28100,62275.0,104053.0,1.0,0.0,16.0,0.0,147.1419296,30.0,39.76984964,1,1,0,2.6725,0
3685481,26900,149628.0,183007.0,1.0,4.0,7.0,0.0,332.25655710000007,34.0,37.01088322,0,0,0,2.1048,0
3685482,19600,51979.0,89893.0,1.0,0.0,12.0,0.0,111.76030659999999,9.0,4.347283357,0,0,0,1.0838,0
3685483,11400,114291.0,214503.0,0.0,4.0,2.0,0.0,133.09765990000002,15.0,26.26183034,0,0,1,0.38665,0
3685484,16300,43693.0,69438.0,0.0,1.0,2.0,0.0,141.5029163,18.0,31.11952867,1,0,0,2.5357,0
3685485,12900,54050.0,83808.0,1.0,0.0,13.0,0.0,133.1602699,16.0,23.48742628,0,0,0,1.2185,1
3685486,15100,15731.0,35280.0,,1.0,1.0,0.0,212.0333333,16.0,,1,0,0,2.0891,0
3685487,21000,51859.0,105504.0,1.0,1.0,2.0,3.0,180.925635,47.0,37.18960241,1,0,0,2.4331,0
3685488,17700,,65980.0,,,7.0,0.0,112.7857004,14.0,27.10089472,0,0,0,1.8852,0
3685489,26200,80075.0,113227.0,1.0,3.0,9.0,1.0,295.75203339999996,29.0,33.20212531,0,0,1,2.7192,0
3685490,42100,101899.0,164980.0,1.0,1.0,12.0,1.0,238.3666667,19.0,,0,1,0,2.4866,1
3685491,10300,52209.0,74097.0,1.0,0.0,13.0,3.0,119.6957855,23.0,,0,0,2,2.6428,1
3685492,25900,140684.0,208401.0,0.0,4.0,3.0,0.0,177.2714893,28.0,39.75500284,0,0,0,2.0459,0
3685493,25300,22672.0,72521.0,1.0,0.0,,2.0,93.583557,26.0,30.43091482,1,1,1,0.8064100000000001,0
3685494,20500,132342.0,204062.0,0.0,4.0,13.0,0.0,188.0186916,22.0,36.83188744,0,0,0,1.8779,0
3685495,40100,147123.0,224980.0,1.0,5.0,2.0,4.0,159.2,28.0,,1,0,3,2.4921,1
3685496,23400,35899.0,,1.0,0.0,19.0,0.0,114.56666670000001,20.0,,0,4,2,1.2091,1
3685497,8200,78876.0,91975.0,1.0,3.0,19.0,0.0,297.7470948,23.0,38.83094029,0,0,1,1.3883,0
3685498,44000,5048.0,67001.0,0.0,1.0,,0.0,318.40930489999994,18.0,16.15568887,0,0,0,1.4813,0
3685499,24900,,45147.0,1.0,0.0,,,85.73561794,12.0,28.46701893,0,0,0,1.0858,0
3685500,18800,59828.0,89506.0,1.0,1.0,0.0,0.0,65.45472528,22.0,35.09734865,1,0,0,2.6773,0
3685501,10700,47917.0,68943.0,1.0,3.0,2.0,0.0,187.7575926,16.0,30.66574434,0,0,1,1.3059,0
3685502,13100,7099.0,24849.0,0.0,0.0,0.7,1.0,194.8,9.0,,0,9,0,1.9711,1
3685503,16100,87992.0,106923.0,1.0,4.0,7.0,0.0,208.20285049999998,36.0,42.5830795,1,0,1,1.4782,0
3685504,21600,18774.0,42480.0,1.0,0.0,27.0,0.0,305.3666667,13.0,,1,0,0,1.5938,0
3685505,18100,,53345.0,1.0,0.0,,,341.460801,17.0,30.58565003,1,0,0,2.4769,0
3685506,22200,132316.0,170623.0,1.0,4.0,4.0,0.0,181.03687680000002,37.0,21.24609046,0,0,0,1.8796,0
3685507,5000,25496.0,23011.0,0.0,0.0,5.0,0.0,102.74676640000001,8.0,33.25315698,1,0,0,0.52809,1
3685508,36600,141099.0,195709.0,1.0,4.0,23.0,0.0,183.7288948,22.0,37.41550958,0,0,0,1.1146,0
3685509,11400,,66325.0,0.0,0.0,,0.0,358.1438193,6.0,34.61197381,0,0,0,0.70675,0
3685510,15000,58103.0,71237.0,1.0,1.0,3.0,2.0,207.51873490000003,50.0,43.77293027,0,3,1,2.1837,1
3685511,16900,39251.0,60923.0,0.0,0.0,25.0,0.0,238.7636233,13.0,25.44988824,0,0,0,2.2515,0
3685512,23100,48090.0,65060.0,1.0,0.0,26.0,0.0,303.849884,32.0,33.88069555,0,0,2,0.9067200000000001,0
3685513,17500,25743.0,83209.0,0.0,0.0,,0.0,248.76164590000002,50.0,43.71133124,0,0,0,1.7881,0
3685514,26100,100447.0,207627.0,1.0,0.0,22.0,0.0,219.5959913,18.0,26.56949496,0,0,0,2.387,0
3685515,53700,235794.0,299752.0,0.0,3.0,5.0,0.0,113.74828190000001,22.0,44.95592915,0,0,7,1.5875,1
3685516,87600,55837.0,86774.0,1.0,0.0,15.0,0.0,224.88103999999998,16.0,36.76365267,1,0,0,1.4609999999999999,0
3685517,34100,56924.0,103543.0,1.0,1.0,3.0,0.0,174.4941319,24.0,36.92389765,0,0,2,0.83972,0
3685518,24000,15981.0,31176.0,1.0,0.0,17.0,0.0,124.36864609999999,19.0,26.72625685,0,2,1,1.0772,0
3685519,34500,155435.0,169483.0,1.0,1.0,10.0,0.0,108.70992269999999,32.0,58.8369296,0,0,4,1.9681,1
3685520,26400,58268.0,88104.0,1.0,0.0,7.0,0.0,235.22154730000003,20.0,37.16829482,0,0,1,1.5199,0
3685521,25100,71599.0,122480.0,1.0,1.0,0.0,0.0,304.4,24.0,,0,0,1,1.6838,0
3685522,7000,48899.0,68260.0,1.0,0.0,1.0,0.0,62.9,22.0,,0,0,8,0.75688,0
3685523,30900,147476.0,187109.0,1.0,1.0,11.0,0.0,,0.0,42.37225264,1,0,0,2.6306,1
